document_id,rule_id,classification,reason,rank,rules,rule_count,fiscal_year,company_code,document_number,document_type,posting_date,business_process,source,created_by,approved_by
0233107a-f9ff-43ff-9cff-b3a6a2d9aa52,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-003543,KR,2023-02-09 14:53:32,P2P,automated,GJOSHI020,SSCOTT018
8d63e794-34c3-430e-bd12-981e0de21adb,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-003800,SA,2023-02-13 15:48:31,R2R,adjustment,LYOUNG017,GSNCHE019
6d3d6fcd-51ce-4275-96bc-c9703966c513,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-003874,KR,2023-02-14 14:06:37,P2P,automated,PSANCH010,GJOSHI020
35cf0294-26e4-4476-bf6e-7086981a0500,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-003972,KR,2023-02-15 19:35:26,P2P,automated,SMORAL030,AGUERR065
42119b2b-7e87-4c69-b361-a9cb9bf6f99c,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-004372,SA,2023-02-20 13:12:10,R2R,manual,PSANCH010,GJOSHI020
c4c65ed7-26c7-4865-a061-e87f80b618c6,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-004645,HR,2023-02-23 10:26:32,H2R,recurring,LMARTI014,SYSTEM_AUTO_APPROVED
f759f1f5-4feb-4e46-82f6-39a811b789e6,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-005075,SA,2023-02-27 15:53:32,R2R,automated,STHOMA036,SYSTEM_AUTO_APPROVED
c92016fb-9234-4b85-8cc1-b3587d0d9d32,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-005347,KR,2023-03-01 21:09:11,P2P,adjustment,SBECKE009,LYOUNG017
36f778a1-e872-41b6-85c9-8c822ec91dbc,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-005456,KR,2023-03-02 11:31:07,P2P,manual,LMARTI014,GJOSHI020
0abfeefa-f5e9-45e3-9ded-c133ef4a9faf,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-005653,KR,2023-03-06 11:21:58,P2P,recurring,RPILLA011,SSCOTT018
6731bdc3-fbee-4ecd-bbf4-815a7d750ff5,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-005728,KR,2023-03-07 09:26:58,P2P,interface,GJACKS003,SSCOTT018
a83a019b-0a95-4073-b5f3-2e5af70fcf33,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-006045,SA,2023-03-09 19:05:18,R2R,manual,HMUOZ015,GSNCHE019
11bd9103-8e84-4839-b145-9d6acdcc1c1d,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-006232,KR,2023-03-13 03:42:09,P2P,automated,SMEDIN006,SSCOTT018
1c094b58-701f-4dcf-9ea5-00ac8d8d11c0,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-006341,HR,2023-03-14 13:55:22,H2R,automated,SMEDIN006,GJOSHI020
2e4f22b3-34bf-43af-8dc3-c4ab407d0d13,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-006799,KR,2023-03-20 10:24:16,P2P,automated,MTORRE037,SYSTEM_AUTO_APPROVED
7d36ec7c-5c0c-48b6-bb02-a49d5f49fc88,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-007044,KR,2023-03-22 10:43:52,P2P,interface,EMITCH012,GSNCHE019
e14cff96-55b1-446c-ab77-bcf936f7fea1,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-007064,KR,2023-03-22 19:07:56,P2P,automated,SSCOTT018,GJOSHI020
b6a96ecd-c7d8-4c82-9192-84539ccc4431,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-007100,SA,2023-03-22 15:13:59,R2R,manual,JRIVER001,GSNCHE019
a9fac728-aa67-4437-9100-9dd00b2a43d3,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-007329,KR,2023-03-24 09:00:31,P2P,interface,WHILL005,GJOSHI020
fd50c9e1-bea4-413f-854f-084e3f3dbd59,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-007621,KZ,2023-03-27 10:45:42,TRE,automated,BRIVER033,AGUERR065
24480b5c-b27b-4510-a76f-500c0f9081fe,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-007893,SA,2023-03-28 17:35:21,R2R,recurring,RPILLA011,SYSTEM_AUTO_APPROVED
3dc72cb2-0df5-42a7-ad44-3fa36e5bb67a,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-008363,KR,2023-03-30 23:37:13,P2P,manual,GJOSHI020,SSCOTT018
57ee7ee1-7722-4467-bc07-5ec5c833f0ca,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-008371,KR,2023-03-30 18:09:40,P2P,manual,PSANCH010,GSNCHE019
9e7050e6-d394-4d27-8297-233b5e0950cb,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-009031,SA,2023-04-04 14:10:35,R2R,automated,ÁGONZL023,SYSTEM_AUTO_APPROVED
b6e629f1-da28-46ab-8ba6-037510361ed6,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-009247,SA,2023-04-06 09:10:07,R2R,recurring,ARIVER016,SYSTEM_AUTO_APPROVED
dde06159-c936-4d7a-8754-3cb5031ca4a9,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-009255,SA,2023-04-06 10:35:28,R2R,manual,NSCHRD002,GSNCHE019
fb6d510a-2949-4468-b1de-d556bc0f42f1,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-009693,SA,2023-04-12 19:16:19,R2R,automated,BRIVER033,SYSTEM_AUTO_APPROVED
b2fd74e3-e7d3-4bb1-af85-0118e94c8c56,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-010709,KR,2023-04-26 09:17:05,P2P,automated,ISNCHE029,SYSTEM_AUTO_APPROVED
6b2f8a3e-fc20-48fb-9d8a-c53912a2d086,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-011200,DR,2023-05-02 09:54:20,O2C,manual,HMUOZ015,GJOSHI020
90065840-d8ff-4b5d-a7a5-0269938e70f8,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-011261,KR,2023-05-02 11:02:18,P2P,manual,ARIVER016,GJOSHI020
5e3d6cd5-00d1-4d49-bfdd-84891c13edbe,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-011353,KR,2023-05-03 16:19:18,P2P,automated,YFAN040,SYSTEM_AUTO_APPROVED
23f36ccf-160d-47d2-9c5d-f0a00a3235d5,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-011980,KR,2023-05-11 10:05:17,P2P,recurring,JRIVER001,GSNCHE019
dc9f82a4-610a-4d7c-b298-dd3e1d7a43ce,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-012005,KR,2023-05-11 08:48:58,P2P,automated,PSANCH010,GJOSHI020
44740738-71e2-4baf-a4ea-d17d2df4a87c,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-012712,DR,2023-05-22 14:34:27,O2C,automated,PSANCH010,GJOSHI020
4e6f75e2-b36a-4e58-8fb2-e0aeabfa686c,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-012921,KR,2023-05-23 15:45:45,P2P,automated,NSCHRD002,GSNCHE019
af2d71bd-f2fb-4e27-ba3e-5a8fe9e21e3e,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-012934,KR,2023-05-23 17:37:09,P2P,automated,MNAKAG027,SYSTEM_AUTO_APPROVED
bc1ec0e8-ccef-4e29-af77-bd8259d77d74,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-013212,DR,2023-05-26 15:50:54,O2C,manual,EMITCH012,GSNCHE019
b46d7b3c-a924-4955-966d-4ab3695481bd,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-013242,KR,2023-05-26 10:45:42,P2P,automated,SKRGER038,SYSTEM_AUTO_APPROVED
8aceeab4-ab47-4024-988a-fb58d4642557,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-013741,DR,2023-05-31 21:56:20,O2C,recurring,ELAMBE004,SYSTEM_AUTO_APPROVED
04dfc6b1-66c9-4e1d-9c49-4f2302391e93,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-014096,DR,2023-06-05 09:03:36,O2C,manual,LMARTI014,GSNCHE019
91909ca6-a58b-424a-a8cf-9655117fd6ac,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-014118,DR,2023-06-05 16:17:54,O2C,automated,MCAMPB022,AGUERR065
8965f1ee-e165-4697-9278-ab8604efbd67,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-014287,SA,2023-06-06 11:28:18,R2R,manual,LYOUNG017,AMOLIN003
5106eb62-27c1-4666-a834-8b04fa4f348d,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-014690,KR,2023-06-12 08:21:29,P2P,interface,GSNCHE019,GJOSHI020
81e3bad8-7d07-4c2d-a4d0-428fc27a0300,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-014697,KR,2023-06-12 10:47:52,P2P,interface,EFERNN008,SSCOTT018
ce819a11-a850-47f3-bc54-4a9af3bfb2a8,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-016038,KR,2023-06-26 17:44:09,P2P,manual,STHAKU007,GSNCHE019
cdc8aeef-d86e-4a45-9447-dfdc9026053e,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-017172,KR,2023-06-30 08:51:54,P2P,manual,LMARTI014,GJOSHI020
6cd5ce3f-c46c-4774-b1bb-d7cfe29413b2,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-017229,SA,2023-06-30 16:15:36,R2R,manual,GJACKS003,GJOSHI020
53643506-bbc1-4b88-8330-192e29a2fa8b,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-017267,HR,2023-07-02 20:17:38,H2R,manual,ARIVER016,GSNCHE019
0e1fd9e9-0e14-49db-907f-dd04ffa23cfe,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-017511,DR,2023-07-05 20:26:13,O2C,manual,EMITCH012,GJOSHI020
113ba370-6aaa-4314-8a9e-449e9f9e24d3,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-017985,KR,2023-07-11 16:11:01,P2P,automated,PSANCH010,SSCOTT018
25d98736-858d-4f2e-b4c8-319735b2d07d,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-018154,DR,2023-07-13 14:31:03,O2C,interface,ARIVER016,GJOSHI020
5f386581-b3f5-47d3-9e9c-45d6cad19d01,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-018159,DR,2023-07-13 14:29:24,O2C,interface,SMEDIN006,GJOSHI020
19f94281-a2fc-4ed1-8519-6aaaca514828,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-018196,KR,2023-07-13 14:56:51,P2P,automated,LYOUNG017,SSCOTT018
aee5d30e-2a66-4170-99c7-47335471e365,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-018297,HR,2023-07-14 03:33:33,H2R,automated,AHAYAS024,SYSTEM_AUTO_APPROVED
3542838a-f4c2-40ea-83bd-6eb404dffa9d,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-019882,SA,2023-08-02 08:48:53,R2R,automated,MTORRE037,SYSTEM_AUTO_APPROVED
a33ef95d-9b42-4e06-9619-66df4c6ba053,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-020129,AA,2023-08-07 13:00:49,A2R,manual,LYOUNG017,GJOSHI020
2b64ee3f-eb54-408a-8b48-3637ced87683,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-020542,DR,2023-08-11 09:09:38,O2C,recurring,SMEDIN006,GSNCHE019
6badb26e-c55b-4e63-be03-eede0a41f92f,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-020645,DR,2023-08-14 09:57:14,O2C,automated,RPILLA011,GJOSHI020
655b5d20-9de6-4076-9369-bc9381fd3759,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-020919,KR,2023-08-16 11:28:53,P2P,recurring,GJOSHI020,AMOLIN003
9a5f3277-6fd9-4de3-a681-1f9b3a9cc8f7,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-021237,HR,2023-08-21 16:38:19,H2R,interface,GJOSHI020,GSNCHE019
e89496dc-bfde-49bd-b9d4-ff1bb3c2edac,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-021320,SA,2023-08-21 17:35:03,R2R,manual,WHILL005,GJOSHI020
38d0eeff-eee3-4fa8-b194-56971bc4752e,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-021608,SA,2023-08-24 09:21:31,R2R,manual,RPILLA011,GSNCHE019
a039ba14-3b33-4d94-9891-3f4c7ce0ef93,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-021895,SA,2023-08-28 16:38:00,R2R,manual,SSCOTT018,GSNCHE019
45a05447-f62c-4a05-a02f-dc7376a06eac,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-022149,KR,2023-08-30 08:04:59,P2P,manual,GJOSHI020,SSCOTT018
061a2f9b-5d51-4fa7-9756-d8388bad207a,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-022531,SA,2023-09-01 18:27:42,R2R,manual,LYOUNG017,GJOSHI020
2bee1891-7bec-4084-bd8d-89628014925b,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-022793,SA,2023-09-05 17:06:02,R2R,automated,LYE025,SYSTEM_AUTO_APPROVED
5b096c09-eab9-4653-9330-4f61efdd83e0,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-022944,KR,2023-09-07 11:34:32,P2P,recurring,SSCOTT018,AGUERR065
45279dea-5a44-4bde-af9d-071d6cc49fec,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-023868,SA,2023-09-19 16:56:21,R2R,manual,ARIVER016,SSCOTT018
f6f25275-1714-45cd-84e6-24dcb7519e9c,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-024096,KR,2023-09-21 10:27:07,P2P,interface,EFERNN008,SSCOTT018
cfd39a8d-3b47-4ba4-85d5-9a3a44f78041,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-024458,KR,2023-09-25 14:10:37,P2P,manual,HMUOZ015,GSNCHE019
181bfb58-8faa-41eb-a00c-50d960b59be3,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-024646,KR,2023-09-26 13:15:08,P2P,manual,GJOSHI020,GSNCHE019
24737741-11af-440d-9c18-cf57cb3e4c80,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-024742,SA,2023-09-26 17:21:02,R2R,manual,EFERNN008,GJOSHI020
b33e1e5b-691c-4057-983a-c929d10419e7,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-024952,KR,2023-09-27 17:03:14,P2P,adjustment,PSANCH010,GSNCHE019
91a5f246-ce23-4d00-b1b2-63f45ec6923d,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-025468,KR,2023-09-29 16:50:16,P2P,manual,NSCHRD002,GSNCHE019
45591799-9dd1-45bf-af47-0ff10b81d3ed,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-025784,KR,2023-10-03 10:18:30,P2P,manual,JRIVER001,GSNCHE019
c823b626-239b-4856-8cac-6ed58dbf48af,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-025822,SA,2023-10-03 14:25:43,R2R,manual,EMITCH012,SSCOTT018
d6d1f21d-b5e8-4369-a86d-6806690ffb8b,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-025999,KR,2023-10-05 10:23:09,P2P,manual,ARIVER016,GJOSHI020
1b1d6ad1-e5ae-47f8-a426-bfd16989d91d,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-026074,HR,2023-10-06 17:55:48,H2R,recurring,JMILLE013,SSCOTT018
316e531c-042d-463b-b1cf-a6bf71f159dd,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-026092,KR,2023-10-06 14:35:00,P2P,automated,SMORAL030,SYSTEM_AUTO_APPROVED
d1fab1db-0e22-4817-94a0-ba414df2e401,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-026193,DR,2023-10-09 09:15:50,O2C,automated,GJOSHI020,GSNCHE019
16397a2b-41a4-4cda-8789-180bc1cb1ce9,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-026214,KR,2023-10-09 08:22:03,P2P,automated,HMUOZ015,SSCOTT018
e1c4a995-4ac7-4fef-9aee-6945bd9ae84e,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-026375,SA,2023-10-10 11:04:18,R2R,automated,SMORAL030,SYSTEM_AUTO_APPROVED
583d0586-34dc-471b-9f79-547a42140eaa,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-026530,KR,2023-10-12 14:24:59,P2P,recurring,HMUOZ015,GJOSHI020
9ab8bc36-b5d0-49b1-aa1e-1e8d72320ce9,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-026634,KR,2023-10-13 11:45:04,P2P,automated,RPILLA011,GJOSHI020
0b076dec-43d5-4e77-a172-5bbb63896fb8,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-026699,DR,2023-10-16 17:21:31,O2C,automated,STHAKU007,SSCOTT018
adfc00b6-0b9c-4415-b40c-0db66529b670,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-027104,KZ,2023-10-19 13:11:16,TRE,automated,TMEYER021,AGUERR065
74ce7194-1c06-452c-a364-10b0449b255a,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-027180,KR,2023-10-20 08:58:51,P2P,automated,LYOUNG017,GJOSHI020
6c87fd33-8262-4074-b498-d71078e430bf,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-027329,KR,2023-10-23 12:51:24,P2P,interface,WHILL005,GSNCHE019
f3873975-2331-43f1-b88a-1d5592f4cb32,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-027472,SA,2023-10-24 16:12:07,R2R,manual,EFERNN008,GSNCHE019
5c5def85-e2d2-4722-b8b8-bf30deac841a,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-027475,AA,2023-10-25 03:43:00,A2R,manual,WHILL005,GJOSHI020
b66c1ac0-727b-4d89-ab24-0ce48e893fdb,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-027543,KR,2023-10-25 08:43:59,P2P,manual,GJACKS003,SSCOTT018
2f64ea68-06bc-4dc2-ba74-fa941aee3541,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-027833,DR,2023-10-30 17:54:20,O2C,automated,MNAKAG027,SYSTEM_AUTO_APPROVED
cbf13221-551d-45c8-bff5-bb4b569f9e9a,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-028374,DR,2023-11-02 15:52:23,O2C,manual,HMUOZ015,GSNCHE019
10ad4f29-7644-4506-b203-cdb5db8f51a8,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-028479,KR,2023-11-03 17:47:21,P2P,adjustment,SMEDIN006,GSNCHE019
aa3f99eb-610f-4b51-a290-8f07d5203dad,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-028593,DR,2023-11-06 17:32:41,O2C,recurring,WHILL005,GSNCHE019
2804de6c-333b-490a-b0ef-a2d09b3362cb,L3-09,realistic_but_must_review,가계정/미결 장기 체류. 실무에 있을 수 있으나 해소계획 확인 필요,7,L3-09,1,2023,C003,C003-2023-028952,SA,2023-11-09 10:16:40,R2R,manual,JMILLE013,LYOUNG017
